相手の声が聞こえない。スピーカーホンにすると聞こえる,B16
通話中、相手の声が聞こえない。システムを最新にバージョンアップし、セーフモードも試すが改善なし。外部スピーカーに切り替えると、相手の声は聞こえる。,B16
相手の声がまったく聞こえない。スピーカーにすると聞こえる,B16
通話の際、自分の声は相手に届いているが、相手の声が全く聞こえない。スピーカーにすると聞こえるようになる。,B16
通話時相手の声が全く聞こえない,B16
下り音声不通。(相手の声が聞こえない。)スピーカーにすると聞こえる。,B16
下り音声不通・受話音量不良・相手の声が聞こえない・ボリューム調整も聞かない・初期不良です、無償で修理をお願いします,B16
通話中、自分の受話スピーカーから異音(ハウリング)がするとのこと。一度通話を切ってからだと一時は改善するがまた発生する/故障個所があれば修理希望,B16
相手の声が自分に全く聞こえない。自分の声が相手にたまに聞こえない。ハンズフリー時は聞こえる。改善お願いします。通知全般音がならない(着信音はなるのに)。返却時満充電希望。,B16
相手の声が聞こえない。アップデートを行い、一度改善はされたが、またすぐ症状が出た。点検お願いします。,B16
スピーカーにしないと相手の声が聞こえない。通話中、画面が暗くならず、ステータスバーが降りてきてしまう。ステータスバーが降りてしまうと、通話終了ボタンが隠れてしまうので電源ボタンを押さないと通話が切れない。ic再発行、電源再起動しても改善なし。ソフトウェアアップデートが活性化せずosアップデート未確認。,B16
相手の声が聞こえない。また、スピーカーにすると聞こえる,B16
下り音声不通。スピーカーだと聞こえる。着信がしづらい。電波良好の状態で電話を受けようとしても、相手側で不在の音声案内が流れる。時間差でsmsに着信のお知らせが入る。電池の減りが異常に早い。充電してるのに電池残量が減り、電源がつかなくなる。一度電源が切れると再起動するのに時間がかかる(電源ボタンを長押ししても画面が表示されない)。3ヶ月前に交換したばかり。,B16
通話時に相手の声が全く聞こえない。スピーカーにすると聞こえる。満充電で返却希望。,B16
通話中、相手の声が聞こえない。留守電が入っていても、聞こえない。,B16
相手の声が聞こえない。スピーカーにすると聞こえる。満充電希望,B16
修理から戻って店頭で修理完了引き渡し登録完了後、通話時に相手側の声が聞こえない不具合があることが判明。スピーカーに切り替えれば声は聞こえる状態です。再度点検修理願います。,B16
下り音声不通,B16
相手の声が聞こえない。電話を受けたり、かけられないこともある。 ◎フィルム破棄了承,B16
通話相手の音声聞こえず。 スピーカーフォンは聞こえる。 他、点検・清掃等お願い致します。,B16
通話時、相手側の音声が一切聞こえないという症状でお持ち込み。店頭再現済み。ic再発行をしてみたところ、ic読み込み不良という症状も別で発現。別症状として、充電時に充電モードに入ったり入らなかったりとすることがあるとのこと。詳しい点検をお願いします。,B16
音声通話不良。内部点検希望。,B16
通話の声が聞こえないし、自分の声も届いていない。充電が15%になったらバイブがなって充電をしてくれないので電源を切らないといけない。,B16
スピーカー時のみ相手側音声が聞こえる。,B16
どこにかけても、通話中に雑音が入る。,B16
スピーカーにしないと、相手の声が聞こえない,B16
相手の声が聞こえない。スピーカーにすると聞こえる。,B16
通話で相手の声が全く聞こえない。,B16
スピーカーにしないと相手の声が聞こえない。,B16
①相手方の音声不通。通話アプリ以外の音声アプリでも同症状。 ②耳に端末を近づけると通常は画面が暗転するが、暗転しない。センサー問題あり,B16
通話中の相手の声が聞こえない。,B16
相手の声が聞こえない,B16
音声不良。相手自分双方の声が聞こえない。,B16
相手の声が全く聞こえない。スピーカーにすると聞こえる。,B16
通話中、相手の声が聞こえない。スピーカーにすると聞こえる。この症状に関しては以前も発症し、交換サービスで交換したが、再度発症した。期間があまりたっていないのに故障してしまい不信感があります。原因を知りたいとのこと。充電コネクタ端子がぐらぐらして、充電ケーブル差し込みの位置によっては充電ができない。細部点検・修理の詳細希望。満充電での返却希望。,B16
相手の声が聞こえない、スピーカーにすると聞こえる操作してないのに、アプリが勝手に開く,B16
通話の声が聞こえない。途切れる。,B16
四日前より、お電話の際、お相手様の声が聞こえない。スピーカーにすれば、聞こえる。充電器を差したまま、お電話をすると、充電器のコネクターを動かすとお相手様の声が聞こえる,B16
昨日から呼び出し音はなるが、通話の内容が聞き取れないし、受信側の音も聞こえない。充電端子もなかなか反応しなくなってきた。店頭では、保守用のicカード入れてみたが、改善せず。オールリセットの承諾えられず。電源の入り切りでも改善せず。,B16
相手の声が聞こえない ◎シール破棄ok,B16
相手の声が聞こえない。スピーカーであれば聞こえる状態,B16
スピーカーを使うと相手の声が聞こえるが、普通の通話では聞こえない。電源の入り切り、icカードの脱着では改善せず。,B16
相手の声が聞こえない。スピーカーにすると音声は聞こえる。icカード抜き差しでも改善なし。別症状として戻るボタン破損。,B16
下り通話不通。着信音やアプリの音も出ないことがある。wifiの感度が悪くすぐに外れてしまう。,B16
電話が掛かってきたときに相手の声が聞こえないという状態で、スピーカーにしたら聞こえる状態でした。また、着信音が鳴らない時があるというご申告がありましたのでそちらも確認をお願い致します。保証内修理でお願い致します。,B16
通話時相手の声が聞こえない。スピーカーにすると聞こえる。,B16
相手に自分の声が聞こえない。詳細点検希望。返却時満充電,B16
通話が聞こえなかったり 聞こえても砂嵐みたいな雑音がはいる,B16
相手の声聞こえない,B16
スピーカーにすると相手の声が聞こえる,B16
・通話時、相手の音声が届かない。スピーカー又はイヤホン着用時は問題なく聞こえる。・なにもしてないのにマナーモードになったり、音量が下がってる時がある・充電電器差し込み口がゆるくなっているいるので取り替えてほしい。,B16
相手の通話時の声が聞こえない。スピーカー利用時は聞こえる。その他点検希望。,B16
相手側の音声が全く聞こえない状態,B16
通話が聞こえなくスピーカーでないと話せない,B16
相手の声が聞こえない。,B16
通話時の受話スピーカーが聞こえない スピーカー、イヤホンでの通話は可能 同様の症状にて交換サービス2度ほど利用済,B16
相手の声が聞こえない。自分の声は伝わる。,B16
通話の際にノイズが混じり会話できない,B16
相手の声が最大音量でも小さい。返却時満充電希望。,B16
通話時、相手の音声不通。スピーカーホンにすると聞こえる。総点検お願い致します。返却時、満充電でお願い致します。,B16
通話の際、相手の声が全く聞こえない。スピーカーにすると利用ができる。,B16
相手の声が聞こえない。自分の声は相手に聞こえる。ic故障再発行でも改善なし。至急、点検と修理をお願いいたします。,B16
本体の接続部分が取れそうな状態です。以前に通話中声が一切聞こえないこともあったそうです。修理お願い致します。,B16
上り下り音声不通,B16
通話中に相手の声が聞こえない。電源落としたりicカード抜き差しで改善なし。,B16
通話中に声が途切れて聞き取りづらいと言われる。相手の声は問題なく聞こえる。,B16
相手の声が全く聞こえない状態です。,B16
相手の声が聴こえない。,B16
相手の声が聞こえない。イヤホン、ハンズフリーでは通話可能。点検、改善お願いします。充電も1日持たない。,B16
通話時、相手の声が本体スピーカーでは聞こえない。イヤホンやスピーカーホンでは聞こえるが、通常スピーカーでは音が全くならず、強制再起動を行っても改善しない。,B16
通話時相手の声が聞こえない。,B16
通話中相手の声が聞こえない。一度修理に出しているが、異常なしとの事だったので要検査。,B16
相手側の音声が全く聞こえない。電波は通じています。,B16
相手の声が聞こえない。自分の声は届く。,B16
相手の声が聞こえない、スピーカーでの通話はできる。icカード交換したが、改善なし,B16
相手の音声が聞こえない症状です。スピーカーにすると聞こえます。イヤホンを指しても聞こえないです。他各部点検お願い致します。,B16
通話時に、相手方の音声が聞こえない。スピーカーにすれば聞こえる状態で、店頭でアプリの設定リセット、icカード抜き差し実施、改善なし。購入から2年経っておりませんので、詳細の点検と確認、改善をお願いいたします。,B16
通話の時に、相手の声が聞こえない。,B16
下り音声不通、simカード故障再発行しても症状改善せず。交換サービスをご利用されてからずっと症状が続いている様です。点検修理お願い致します。返却時満充電希望。,B16
相手の声が全く聞こえない。,B16
(1)相手の声が聞こえない。スピーカーにすると聞こえる。(2)画面が突然暗くなることがある。(明るさ100%で設定しているが、突然50%になったりする。)(3)充電コネクタのキャップがすこし浮いていてしまりづらい。その他不備のないように全体の点検をお願いいたします。,B16
下り音声不通。スピーカーにすると通話可。,B16
下り音声不通,B16
通話中、画面上部に「イヤホンを接続しました」と表示され片通話になる。電源onoff、sim抜き差しなどを実施するも改善せず,B16
どこでも、相手の声がきこえない。スピーカーだと聞こえる,B16
相手の声が聞こえない。スピーカ使用しないと通話できない,B16
スピーカーやイヤホンを挿すと声が聞こえるんですが、じゃないと通話する時に相手の声が聞こえません。もしかしたら耳に近いスピーカーが壊れているかもしれません。なお、ご返却する際に、フル充電でお願いします。,B16
通話中相手の声が聞こえない。スピーカーにすると聞こえる。,B16
相手の声が全く聞こえない。画面が映らない。,B16
相手の声が全く聞こえなくなってしまった。 フル充電返却希望 至急対応,B16
相手の声も自分の声も聞こえない。フル充電希望,B16
音声不良。相手の声が聞こえない。,B16
相手の声が聞こえない。スピーカーにすると聞こえる。着信音などは問題なく音が聞こえる。電源入り切りやicカード変更しても改善しない。,B16
相手側の声が聞こえない。1/21昼頃には不通。電源再投入、icカード再発行を行うも、改善無し。,B16
相手の声が自分に聞こえない,B16
受話音が聞こえない(スピーカー出力を除く),B16
自分の声は伝わるが、相手の声が聞こえない。,B16
相手側の声が聞こえない。昨日より,B16
こちらの声は相手に届くが、相手からの声や呼び出し音が聞こえない,B16
本日朝5時半ごろ電源落ちし、それから相手の声が聞こえなくなった。,B16
交換サービスで10月交換後、1ヶ月後くらいには通話時相手の方の声が聞こえない。,B16
下り音声不通。スピーカーにすると聞こえます。,B16
相手の声が聞こえない。自分の音声は届く。icカード再発行しても改善無し。点灯確認済み。点検お願いします。,B16
スマートソニックレシーバーの故障なのか、通話の際に相手側の音声が聞こえない。スピーカーにすると通話が可能。別症状では、卓上ホルダでの充電ができなくなっております。充電に関しましては、バッテリーのログを確認されたところ夜間に充電100%完了後にacさしたままの状態で突然70%表示になり以降再充電もされないとの事です。ac繋ぎなおしで再充電は可能。修理の際、ガラスフィルムの剥離が必要な場合、可能であれば別途貼り付けでの返送ご希望でございます。,B16
相手の声が聞こえない。スピーカーにしたら聞こえる。,B16
通話中、相手の声が全く聞こえない。スピーカーにしないと聞こえない,B16
通話中受話音量が異様に小さい。スピーカーフォンは問題なし。以前もトラブルが多く起きています。原因と改善方法をしっかりと確認して頂き、ご報告ご希望。よろしくお願いいたします。,B16
相手側の声が聞こえない。icカードの再発行を行いましたが、改善なし。お客様のご申告でオールリセットもしているとのことですが、それも改善なし。,B16
通常に通話すると聞こえずスピーカーにしないと音声が聞こえない,B16
常時下り音声不通。,B16
相手側の声が聞こえない,B16
相手の声がスピーカーにしないと聞こえない,B16
通話中に相手の声がまったく聞こえない状態。ハンズフリーにすれば聞こえます。ic故障再発行しても改善なし。/以前まったく同じ症状あり。お届けサービスで交換してるが、また同じ症状が起こってしまってます。/本体の点検、修理お願いします。,B16
発着信しても、通話の声が聞こえない。自分の声も、相手の声も聞こえない。最初はとぎれとぎれでも声は聞こえていたが、今はまったく聞こえない。,B16
タッチしているところと違うところが反応する。タッチしていないのに勝手に動く。そのほかの症状として、通話において相手の声が聞こえない。スピーカーにすると聞こえる。,B16
電源投入不可。以前(7ヶ月前)から下り音声不通症状があった。総合点検・修理お願いします,B16
1月15日に修理登録。1月23日引き渡し登録。発信テストをするが電話ができない。保守のicカードを試すが、改善なし。きちんと修理してください。満充電で返却する。,B16
通話中、相手の声が小さく聞こえない。icカード交換や電話アプリのデータ消去等も行ったが改善されない。自分の声も伝わらない時がある,B16
本日修理引き渡し(q01736670)発着信確認時に通話で相手の声が聞こえない事が判明。スピーカー通話なら聞こえる。保守icでも同様。セーフモード・強制再起動でも改善せず。 お客様ご立腹です。点検宜しくお願い致します。,B16
着信音などは普通になりますが通話中の相手の声が聞こえない。,B16
場所を問わず相手の声が聞こえないのと顔を携帯に近づけてもセンサーが反応せず画面が暗くならない。,B16
通話の際、相手の声が聞こえない。通話中、勝手に画面が動いたり通話が切れてしまう。,B16
電話の際相手からの声が聞こえない。自分の声は相手に届いているためスピーカーの故障の可能性あり。点検お願いします。,B16
相手の声が聞こえない。 店頭で症状を確認致しましたが、ものすごく遠くからかすかに声が聞こえてくる様な状態です。 内部点検をお願致します。 お代金発生時連絡願います。,B16
相手側の声が聞こえない。ic再発行改善なし。内部点検/修理対応をお願い致します。,B16
通話音声が割れてしまう,B16
スピーカーの切り替えをすると聞こえるが、耳にあててだと聞こえない,B16
相手の声が聞こえない、電源の入り切り、icカード脱着、カード再発行しても相手の声は聞こえず、スピーカーモードなら聞こえる。,B16
相手がかけたときに電話が突然切れたり、相手の声が聞こえない。最初は聞こえるがだんだん声が遠くなって最終的には聞こえない。,B16
通話時に、相手の声が聞こえない,B16
2016年12月29日ごろ相手側の声が聞こえないとの事で交換サービスを利用されたのですが、再び同じ症状が出てしまったようです。icカードを変えても改善なしのため、本体側に問題があるかと思われます。修理をお願いいたします。,B16
通話しようと電話に出ても相手の声が聞こえない。,B16
通話時、相手の声が聞こえない。icトレイが破損している可能性があるので、点検お願いします。,B16
通話時相手の声がスピーカーかbluetoothにしないと聞こえません。着信音が設定していたものから勝手に変わってしまうことがあります。ストレージがあいているのに容量がいっぱいですと表示がでてしまいます。,B16
電話が聞こえない,B16
通話の相手の声が聞こえない。スピーカーでは通話可能。,B16
通話時相手の声が全く聞こえない。(スピーカーにすると聞こえます)icカード再発行しましたが改善無し。点検お願いいたします。,B16
着信不良 申告訂正:着信不良→下り音声不通  発着信可 相手の声が聞こえない,B16
相手の声が小さすぎて聞こえないとの事。点検と共に汚れが酷いので清掃希望。,B16
相手の声が聞こえない。,B16
相手の声が聞き取れないほど音が小さい,B16
相手の声がきこえない(スピーカーだときこえる),B16
通話時、相手の声や自分の声が小さく聞こえる。コネクタキャップがきちんと閉まらない。充電器の線を挿したら赤いランプが点いたり点かなかったりなど接食も悪い。,B16
着信、発信した際両方ともの場合において、相手側の声が聞こえず、相手側も発信側の音声が聞き取りづらい状態,B16
下り音声不通及び発信不可。店頭にてオールリセット後も症状確認済。,B16
通話中相手の声が全く聞こえない。,B16
通話中相手の声がほとんど聞こえない。,B16
相手の声が聞こえない時がある。店頭で電池、ic脱着で一旦改善したが、点検含め修理対応。,B16
下り音声不通,B16
リセット後も相手の声が聞こえない。,B16
発信音、呼び出し音、相手の声が聞こえない。スピーカーにすると聞こえる。イヤホンで音楽を聴いていると片方だけ音が聞こえない。,B16
着信音がならない、通話時相手の声が聞こえない(スピーカーにすると聞こえる),B16
スピーカーにすると聞こえることがある。その他に充電のコネクタが緩くなってきた。入念な点検をお願い致します。,B16
受話スピーカーだと声が聞こえない。外部スピーカー通話にすると聞こえる。相手には声は聞こえている。本日充電の時に充電器を繋げたら画面が真っ暗になって、電池マークが出て電源が落ちてしまった。本日初めて発生したが2回発生した。wifiの接続が悪い時もある。,B16
相手の声が聞こえない。,B16
スピーカーにすると相手の声は聞こえる。その他に充電のコネクタ部分が緩くなってきた。入念な点検をお願い致します。,B16
通話中で相手の声が聞こえない。スピーカーにすると聞こえる。,B16
通話中相手の声が聞こえない,B16
相手の声が聞こえない。スピーカーにすると聞こえるので受話部分の故障かと思われる,B16
相手の声が聞こえない,B16
相手の音声が聞こえない。スピーカーに切り替えると聞こえる。,B16
通話を行うとに画面が真っ暗になり、操作ができない。通話終了後に切りたいが、通話を切ることができない。,B16
スピーカーにしないと声が聞こえない。充電器にさしても赤く点滅しない。電源が急に切れて二日間つかなかった。,B16
故障移動機から音声が発しますが、聞こえない状態です。,B16
通話マイク不良,B16
相手の声が聞こえない。2・3日前にも同じ症状が出て、リセットすると改善された。そのあとすぐ発症。icカード故障再発行を行うが改善なし。スピーカーにすると聞こえる。,B16
電話する際に全く電話の音が聞こえない。スピーカーにすると聞こえるが、スピーカーをオフにすると聞こえなくなる。何度も故障するのでしっかり点検して欲しいとのことです。,B16
相手の声が聞こえない。スピーカーにすると聞こえる。icカード交換済,B16
通話中相手の声が聞こえない。相手には自分の声は届いている。スピーカーにすれば聞こえる。点検お願い致します。,B16
通話、自分側に相手の声が全く聞こえない。スピーカーにすると聞こえる。自分の声は相手に聞こえている,B16
通話になると声が全く聞こえないし、相手にも届いておりません。スピーカーモードにすると聞こえるがそれ以外が反応ないです。,B16
電話の声がきこえない。店頭確認済,B16
常時相手の声が聞こえない,B16
相手の声が聞こえない。,B16
通話時の音声が著しく小さい,B16
相手の声が聞こえない,B16
通話中、相手側の声が聞こえません。総合点検、ご返却時満充電をお願いします。,B16
相手の声が聞こえなく、スピーカーにしないと聞こえない。またその状態で相手にこちらの声も届いてないとのことです。,B16
相手の音声が全く聞こえない。自分側の音声は小さいが聞こえる。,B16
通話中に相手側の音声が小さく、こもっていて聞こえない。,B16
通話時相手の声が全く聞こえない状態。店頭でicカード交換したが改善されず。大至急総点検お願いします。,B16
購入初日から相手側の音声が聞こえない。スピーカーにすると聞こえる。初期不良だと思われますのでご対応お願いいたします。,B16
通話中相手の音声が聞こえない。,B16
通話音声下り不通。スピーカーだと聞こえる。画面が暗い状態でホームボタンを押したとき画面がつかないことがある。ホームボタンが利きにくいのか、フリーズなのかは不明。操作中画面が点滅する。交換サービスご利用後1月13日にic認識不良で修理。28日に返却してこの状態です。しっかり点検をおねがいします。,B16
通話中相手の声が聞こえない,B16
電話の時にスピーカーにしないと聞こえない。充電されない時がある。触ると静電気が走る。,B16
通話時に相手の声が聞こえない。スピーカーモードで発生しない。相手、場所問わず発生します。,B16
発信時、発信音が聞こえない、スピーカーにすると聞こえる。着信時、相手の音声が聞こえない、スピーカーにすると聞こえる。,B16
通話の受話音が聞こえないスピーカーで通話している状態。,B16
通話の音声不通。スピーカーにすると聞こえる。lineの届いた時間表示がおかしい。,B16
先週の水曜日から本体の音声通話が全く聞こえなくなった。スピーカーにすると会話ができるが使用上支障があるので点検及び修理希望。その他コネクタcpがきちんとはまらなくなっているので合わせて交換をお願いします。,B16
相手の声が聞こえない。simカードを再発行しても聞こえない。,B16
受話音量不良,B16
相手からの音声が聞こえない。スピーカー状態の時は聞こえる。,B16
通話中にセンサーが反応せず画面が暗くならない。電池の減りが異常に早い。画面がいきなり切れてしまい反応しなくなる。,B16
相手の声が聞こえない,B16
相手の声が聞こえない。たまにいきなり電源が落ちていて、電源再起動かけたがなおらない時がある。,B16
通話時、相手の声が聞こえない。icカード再発行いたしましたが改善ならず。,B16
スピーカー以外で通話すると相手の声が聞こえないそれに加えてgoogle開発者サービス終了の警告も頻繁に出る。※1/8に交換サービスをご利用済み。以前の機種でも同様の症状が出るとの事です。,B16
相手の声が聞こえない,B16
自分の声が相手に聞こえない。相手の声も聞こえない。,B16
受話音量最大でも相手の声が聞こえない。充電の表記がおかしくなる。,B16
相手の声が聞こえない(自分の声は伝わっている)2/2まではイヤホン利用で相手の声がきこえていたが、それも不通になってしまった。また、通話時のみで音楽や着信音等は聞こえる。,B16
通話の声が聞こえない。スピーカーにすれば聞こえる。相手に自分の声はきこえる。別症状で電話中にステータスバーが誤作動する。センサーの上に物を置かないでくださいというような通知がでることが頻繁にある。ただセンサー部分には特になにもない状態でその通知がでる。コネクタキャップがしまりにくい。,B16
通話時、相手の声がスピーカー設定なら聞こえるが、普通に出ようとすると相手の声が聞こえない。,B16
ic再発行・アップデートしたが改善なし。スピーカーフォンなら聞こえる。,B16
相手側の声が聞こえない,B16
自分の声は相手に聞こえてるが相手の声が聞こえない。スピーカーにしたら相手の声が聞こえる,B16
通話中相手の声が聞こえない。スピーカーにかえれば音が聞こえる。,B16
相手の声が聞こえない。スピーカーにすると聞こえる。購入して一カ月ほどしかたってない。,B16
常時相手に声が聞こえない,B16
相手の声が聞こえない。,B16
通話時、相手の声だけ聞こえない。,B16
スピーカーにしないと通話ができない,B16
音声通話が利用できません,B16
相手の声が全く聞こえない,B16
発着信どちらも相手側の声が聞こえない。,B16
相手の声が聞こえない,B16
本日急に相手の声が全く聞こえなくなった。スピーカーにすると相手の声は聞こえる状態である。,B16
上り下り音声不通。,B16
スピーカー時は聞こえます。,B16
スピーカーにしないと相手の声が聞えない。充電されない(充電ランプが点灯しない時がある)電源が中々入らない時がある,B16
下り音声不通。ただしスピーカーフォンでは音声が聞こえるため、通常スピーカー部に異常の可能性あり。,B16
相手の声が聞こえない。,B16
simを交換したりセーフモードにしても改善が見られないので預かり修理。,B16
アプリや通話時の相手の音が聞こえない,B16
相手の声がきこえない。声が小さい。,B16
通話中、相手の声が聞こえない。スピーカーの場合は聞こえる。電源再起動したが治らない。,B16
①発着信する時、最大音量の場合、相手側の音声が聞こえないです、スピーカで聞こえます。②偶に充電接触不良です。 ◎②偶に充電接触不良です。を訂正→電源を切って電源を入れない状態になりました。③偶に充電接触不良です。,B16
電話中の相手の声が聞こえません。スピーカーにすると聞こえます。着信音も聞こえません。念の為に詳細な点検もお願い致します。,B16
相手の音声が聞こえない。スピーカー状態なら聞こえる。ic交換後も同様。総合点検も兼ねてチェックと見積りをお願いします。返却時は満充電でお願いします。,B16
上記に同じ。発信出来ない時がある。,B16
相手の声が聞こえない。スピーカーやイヤホン利用時には聞こえる。,B16
前回も同じ症状で修理に出しましたが改善せず。購入して一ヶ月くらいからずっと続いてる症状です。場所問わず、相手問わず、自分の音声が相手に届かない又は届きづらい。,B16
相手の声が聞こえない。,B16
通話中の相手の声が聞こえない。純正充電器を使用し充電が出来ない。,B16
携帯電話の調子が悪く、通話ができない。スピーカーモードにしないと相手の声が聞こえない。,B16
通話中相手のこが全く聞こえなくなってしまった。相手から自分の声は聞こえる。simの交換も行いましたが改善されなかった。,B16
イヤホンを使うと改善するとの事,B16
スピーカーにしないと聞こえない,B16
相手の声が聞こえない,B16
通話中に相手の声が聞こえない状態です。,B16
相手の声が自分に届かない。,B16
初めは、相手に声は届くが、相手の声が聞こえないという症状だけが出ていたが、充電をしても充電ランプが点滅したままになってしまう。返却時フル充電をお願いします。,B16
通話の際、相手側の声が聞こえません。相手にはこちらの声が聞こえてます。icカード再発行では改善されませんでした。ネットは問題なく使えてます。,B16
自分の声が相手に聞こえるが、相手の声が一切聞こえない状態。別症状で電源が勝手に再起動かかる。その後電源ついたと思ったらフリーズ症状が発生する。 ◎コネクタ破損の可能性もあり。,B16
通話がスピーカーでしかできない。発信音がならない。相手にはかかるが相手の声が聞こえない。ボタンが固い,B16
相手の声が聞こえない,B16
相手の声が聞こえない,B16
通話中、相手の声が全く聞こえない。電源入り切りや強制再起動、試しても改善なし。スピーカーにしたら聞こえる。点検・修理お願いします。見積もり希望。,B16
通話時相手の声がスピーカーにしないと聞こえない。充電も角度によって充電出来たりできなかったりする。,B16
上り下り音声が全く聞こえない。,B16
通話中の相手の声が聞こえない、スピーカーだと聞こえます。,B16
相手の声が聞こえない,B16
お客様のご申告では上り下り音声ともに聞こえないとのこと。店頭にて確認の際は下り音声通話不通。相手の声が聞こえない。スピーカーにすると聞こえる状態。また、別症状で電源が急に落ちて充電した際に充電ランプが赤く点滅する状態がしばらく続くことがあったとのこと。,B16
下り音声不通。,B16
相手の声が聞こえない,B16
急に相手の声が聞き取りづらくなった。,B16
受話ng,B16
通話の際相手側の音声が聞こえない。別申告として通話の際、勝手に設定の画面に切り替わってしまう。改善修理お願いいたします。,B16
①通話中相手の音声が聞こえない②auid認証不良ic変更で改善なし,B16
相手側に自分の声が聞こえていない状態,B16
相手の声が聞こえない。ご来店時はキー操作不能状態でした。強制再起動で改善しました。3週間前くらいに、サイト閲覧中に「ウイルスに関する警告文」が表示され、使用できなくなった。画面がずれて表示されたり、文字表示が正常に表示されないことがあった。 ◎声が小さい。,B16
相手様の声が聞こえない。,B16
スピーカーだと聞こえる。,B16
相手の声がなにもしていないのに急にきこえなくなった。お客様に大変ご不便お掛けしている状態です。念入りにお調べお願い致します。,B16
通話中、相手の声が聞こえない。スピーカーにすると聞こえる。タッチパネルがきかなくなって、充電しているのに電源が落ちる時もある。,B16
着信時、相手の声が聞こえない。,B16
通話中に相手の声が聞こえなくなる。一時的に治ることもあるが大事な電話の時には決まって聞こえなくなる。改善をよろしくお願い致します。,B16
下り音声不通,B16
自分の声は相手に伝わるけれど、相手側の声が聞こえない。電源入り切り、icカード抜き差しでスピーカーにすれば相手の声が聞こえる状態にはなったが、耳に当てた状態で相手の声は全く聞こえないまま。,B16
通話中相手の声が聞こえない。,B16
発着信不良  相手の声が聞こえない。,B16
通話中に相手の方の声が聞こえない状態ですので一度修理点検お願いいたします。,B16
下り音声不通,B16
着信や入電時、相手の声が聞こえない。通話中電話が勝手に切れる。返却時満充電でお願いします。,B16
通話時にこちらの声は相手に聞こえているようですが、相手の声が全く聞こえません。スピーカーにすると聞こえるため、会話ができるようです。,B16
通話中、相手の声がスピーカーホンにしないと聞こえません。,B16
通話の際に相手の声が聞こえない、話しているのにも関わらず、相手にも声が届かない。テスト済み。スピーカにしないと聞こえない。,B16
下り音声が聞こえない,B16
相手の声が聞こえない。店頭でテストしたが改善せず。再現あり。,B16
通話中、相手側の音声が聞こえない,B16
通話の際、相手の声は聞こえるが自分の声が相手に聞こえない。,B16
常時下り音声不通,B16
通話をした際に相手の声が聞こえないため修理お願いします。,B16
4日前から通話など含めて音が聞こえない。スピーカーにすると聞こえるようになるがセーフモード、リセットしても改善なし。今朝方、充電していたにも関わらず電源が落ちていて電源ボタン押してもつかなかった(強制再起動で一時的に改善)各所要点検お願いします。93778p。17ヶ月目。満充電での返却希望。,B16
通話中相手からの声が全く聞こえない。相手側にも「音変だね」というようなことを言われた。,B16
相手の声が聞こえない。但し、スピーカー出力にすると聞こえるようになる。,B16
通話時、相手の声が聞こえない。スピーカーホンにすると、聞こえる時、聞こえない時がある。ic再発行・アップデートしても改善なし。総点検お願い致します。返却時、満充電希望。,B16
通話で相手の声が聞こえない 電池持ちが悪い,B16
受話口からの声が無音で聞こえないがスピーカーからは聞こえる,B16
相手場所問わずsim再発行改善せず,B16
相手の声が聞こえない。呼び出し中のコール音も聞こえない状態です。ic再発行でも改善無し。,B16
相手の声が聞こえない。もし、有償になるようであれば交換用お電話機お届けサービスの提案をお願いします。,B16
突然相手の声が聞こえなくなってしまった。,B16
相手の声が聞き取りにくい。,B16
通話中に相手の声が聞こえにくくなる。詳しく点検希望。,B16
下り音声不通,B16
通話時に相手の声が聞こえません。また、電源が切れて立ち上がらなくなることがあります。,B16
スピーカー設定に変えないと通話が聞こえない。表面のボタンを押した際に押した感触に違和感がある。,B16
通話時、相手の声が聞こえづらい,B16
相手の声が聞こえない。スピーカーやイヤホンからは可能。,B16
相手の声が、聞こえない,B16
相手の声が聞こえない。,B16
電源の入れ直し、simの抜き差し、保守用のicなど試したんですがどれも改善無しです。点検をお願いします。,B16
着信、通話時相手の声が聞こえない。スピーカーにすれば聞こえるが雑音が入り聞き取りずらい。修理、点検お願いします。また修理終了の際フル充電でのご返却お願いします。,B16
突然相手の声が聞こえなくなってしまった。伝言メモの声も聞こえない。音楽等の音は聞こえる状況だそうです。初期化しましたが改善されませんでした。修理合わせて総点検お願い致します。,B16
相手の声聞こえない。電話中途切れる。,B16
相手の声が聞こえない,B16
常時通話時相手方の声が聞こえない,B16
充電してもランプがつかない。下り音声が不通。スピーカーにすると聞こえる。,B16
着信は出来るが、耳に当てて通話ができない。スピーカーonにするとお互いの声が聞こえるようになり、通話できる。オールリセット、ic再発行、シンクコール解除実施済み。見積もりtelは18:15〜30又は土日希望。,B16
通話音声が聞こえない。スピーカーでなら聞こえる。半年前にも同じ症状で修理していただいてます。,B16
通話中に相手の声が聞こえない。操作していないが機内モードになるときがある。その他点検希望。,B16
下り音声通話不可。修理に出して頂いた端末だが、異常なしと報告がある。症状が一切改善しておらず、icカードも再発行している。イヤホン使用時のみ利用可能 ◎上り下り音声不通で再度修理をお願いします。,B16
下り音声不通。その他総点検お願いいたします。,B16
相手の声が聞こえない,B16
通話中、相手の声が聞こえない。また、耳からはなしてもセンサーが反応せず画面が暗いまま。,B16
相手の声が聞こえない。スピーカーにしたら聞こえる。リセット・sim抜き差ししても改善なし。,B16
下り音声不通。7月にも同じ症状で交換サービスご利用したが、交換した直後から同じく下り音声不通の症状がでたとのこと。,B16
